,id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
192,192,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,0,ff02::1:ff00:7a6,33:33:ff:00:07:a6,33:33:ff,0,58,6,0,0,1531698,1531698,0,1,86,1531698,1531698,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
193,193,0,fe80::da58:d7ff:fe00:f72,d8:58:d7:00:0f:72,d8:58:d7,0,ff02::1,33:33:00:00:00:01,33:33:00,0,58,6,0,0,896578,896578,0,1,86,896578,896578,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
194,194,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,0,224.0.0.252,01:00:5e:00:00:fc,01:00:5e,0,2,4,0,0,1555703,1555703,0,1,46,1555703,1555703,0,1,46,0,0,0,0,0,46,46.0,0.0,46,46,46.0,0.0,46,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IGMP,Network,0,6,,,,,
195,195,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,0,ff02::c,33:33:00:00:00:0c,33:33:00,0,58,6,0,0,902203,902203,0,1,86,902203,902203,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
196,196,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,0,ff02::1:ff87:1f07,33:33:ff:87:1f:07,33:33:ff,0,58,6,0,0,897689,897689,0,1,86,897689,897689,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
197,197,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,0,ff02::1:ff00:2c6,33:33:ff:00:02:c6,33:33:ff,0,58,6,0,0,900689,900689,0,1,86,900689,900689,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
198,198,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,1900,239.255.255.250,01:00:5e:7f:ff:fa,01:00:5e,1900,17,4,0,0,1341516,1349977,8461,18,9399,1341516,1349977,8461,18,9399,0,0,0,0,0,477,522.1666666666667,30.86069268407916,557,477,522.1666666666667,30.86069268407916,557,0,0.0,0.0,0,130,497.7058823529411,406.9879858033101,1302,130,497.7058823529411,406.9879858033101,1302,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250,,,,
199,199,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,0,224.0.0.252,01:00:5e:00:00:fc,01:00:5e,0,2,4,0,0,1679201,1679201,0,1,46,1679201,1679201,0,1,46,0,0,0,0,0,46,46.0,0.0,46,46,46.0,0.0,46,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IGMP,Network,0,6,,,,,
200,200,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,137,192.168.1.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,137,17,4,0,0,1040707,1047252,6545,18,1656,1040707,1047252,6545,18,1656,0,0,0,0,0,92,92.0,0.0,92,92,92.0,0.0,92,0,0.0,0.0,0,0,385.0,334.3002019143871,814,0,385.0,334.3002019143871,814,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NetBIOS,System,0,6,workgroup,,,,
201,201,1,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,59163,ff02::c,33:33:00:00:00:0c,33:33:00,1900,17,6,0,0,14267,1811070,1796803,550,114120,14267,1811070,1796803,550,114120,0,0,0,0,0,179,207.49090909090924,3.746875941069809,208,179,207.49090909090924,3.746875941069809,208,0,0.0,0.0,0,1,3272.865209471765,618.9362342683861,4003,1,3272.865209471765,618.9362342683861,4003,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,[ff02::c],,,,
202,202,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,55176,ff02::1:3,33:33:00:01:00:03,33:33:00,5355,17,6,0,0,16832,16931,99,2,170,16832,16931,99,2,170,0,0,0,0,0,85,85.0,0.0,85,85,85.0,0.0,85,0,0.0,0.0,0,99,99.0,0.0,99,99,99.0,0.0,99,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LLMNR,Network,0,6,win24,,,,
203,203,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,52010,224.0.0.252,01:00:5e:00:00:fc,01:00:5e,5355,17,4,0,0,411495,411595,100,2,128,411495,411595,100,2,128,0,0,0,0,0,64,64.0,0.0,64,64,64.0,0.0,64,0,0.0,0.0,0,100,100.0,0.0,100,100,100.0,0.0,100,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LLMNR,Network,0,6,wpad,,,,
204,204,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,64530,ff02::1:3,33:33:00:01:00:03,33:33:00,5355,17,6,0,0,414086,414186,100,2,174,414086,414186,100,2,174,0,0,0,0,0,87,87.0,0.0,87,87,87.0,0.0,87,0,0.0,0.0,0,100,100.0,0.0,100,100,100.0,0.0,100,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LLMNR,Network,0,6,vboxsrv,,,,
205,205,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,53273,224.0.0.252,01:00:5e:00:00:fc,01:00:5e,5355,17,4,0,0,441042,441142,100,2,128,441042,441142,100,2,128,0,0,0,0,0,64,64.0,0.0,64,64,64.0,0.0,64,0,0.0,0.0,0,100,100.0,0.0,100,100,100.0,0.0,100,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LLMNR,Network,0,6,wpad,,,,
206,206,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,63378,ff02::1:3,33:33:00:01:00:03,33:33:00,5355,17,6,0,0,443625,443725,100,2,168,443625,443725,100,2,168,0,0,0,0,0,84,84.0,0.0,84,84,84.0,0.0,84,0,0.0,0.0,0,100,100.0,0.0,100,100,100.0,0.0,100,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LLMNR,Network,0,6,wpad,,,,
207,207,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,53894,224.0.0.252,01:00:5e:00:00:fc,01:00:5e,5355,17,4,0,0,446208,446308,100,2,128,446208,446308,100,2,128,0,0,0,0,0,64,64.0,0.0,64,64,64.0,0.0,64,0,0.0,0.0,0,100,100.0,0.0,100,100,100.0,0.0,100,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LLMNR,Network,0,6,wpad,,,,
208,208,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,59133,ff02::1:3,33:33:00:01:00:03,33:33:00,5355,17,6,0,0,448792,448892,100,2,168,448792,448892,100,2,168,0,0,0,0,0,84,84.0,0.0,84,84,84.0,0.0,84,0,0.0,0.0,0,100,100.0,0.0,100,100,100.0,0.0,100,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LLMNR,Network,0,6,wpad,,,,
209,209,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,55572,ff02::1:3,33:33:00:01:00:03,33:33:00,5355,17,6,0,0,596755,596855,100,2,168,596755,596855,100,2,168,0,0,0,0,0,84,84.0,0.0,84,84,84.0,0.0,84,0,0.0,0.0,0,100,100.0,0.0,100,100,100.0,0.0,100,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LLMNR,Network,0,6,wpad,,,,
210,210,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,63122,224.0.0.252,01:00:5e:00:00:fc,01:00:5e,5355,17,4,0,0,596755,596855,100,2,128,596755,596855,100,2,128,0,0,0,0,0,64,64.0,0.0,64,64,64.0,0.0,64,0,0.0,0.0,0,100,100.0,0.0,100,100,100.0,0.0,100,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LLMNR,Network,0,6,wpad,,,,
211,211,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,62214,224.0.0.252,01:00:5e:00:00:fc,01:00:5e,5355,17,4,0,0,773921,774020,99,2,128,773921,774020,99,2,128,0,0,0,0,0,64,64.0,0.0,64,64,64.0,0.0,64,0,0.0,0.0,0,99,99.0,0.0,99,99,99.0,0.0,99,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LLMNR,Network,0,6,wpad,,,,
212,212,0,fd2d:ab8c:225:0:c5bd:7dba:c09b:5a83,08:00:27:bd:f2:09,08:00:27,55114,fd2d:ab8c:225::1,d8:58:d7:00:0f:72,d8:58:d7,53,17,6,0,0,779316,779318,2,2,384,779316,779316,0,1,103,779318,779318,0,1,281,103,192.0,125.86500705120544,281,103,103.0,0.0,103,281,281.0,0.0,281,2,2.0,0.0,2,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.WindowsUpdate,Network,0,6,ctldl.windowsupdate.com,,,,
213,213,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,49173,195.113.232.73,1c:6f:65:c0:43:92,1c:6f:65,80,6,4,0,0,779321,779485,164,7,929,779321,779485,164,4,514,779321,779338,17,3,415,54,132.71428571428572,127.01274776666354,340,54,128.5,141.1134295522577,340,54,138.33333333333331,135.80991618189498,295,0,27.33333333333333,59.01751152553509,147,0,54.66666666666666,94.68544414709862,164,0,8.5,12.020815280171307,17,2,0,0,0,6,2,1,0,1,0,0,0,3,1,1,0,1,0,0,0,3,1,0,0,HTTP.WindowsUpdate,SoftwareUpdate,0,6,ctldl.windowsupdate.com,,,Microsoft-CryptoAPI/6.1,application/vnd.ms-cab-compressed
214,214,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,49437,192.168.1.135,08:00:27:bd:f2:09,08:00:27,445,6,4,0,0,945845,945847,2,6,348,945845,945846,1,3,174,945846,945847,1,3,174,54,58.0,6.196773353931866,66,54,58.0,6.928203230275509,66,54,58.0,6.928203230275509,66,0,0.4,0.5477225575051662,1,0,0.5,0.7071067811865476,1,0,0.5,0.7071067811865476,1,2,0,0,0,5,0,1,1,1,0,0,0,2,0,0,1,1,0,0,0,3,0,1,0,SMBv23,System,1,1,,,,,
215,215,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,60960,ff02::1:3,33:33:00:01:00:03,33:33:00,5355,17,6,0,0,946750,946850,100,2,168,946750,946850,100,2,168,0,0,0,0,0,84,84.0,0.0,84,84,84.0,0.0,84,0,0.0,0.0,0,100,100.0,0.0,100,100,100.0,0.0,100,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LLMNR,Network,0,6,wpad,,,,
216,216,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,62879,224.0.0.252,01:00:5e:00:00:fc,01:00:5e,5355,17,4,0,0,956747,956848,101,2,128,956747,956848,101,2,128,0,0,0,0,0,64,64.0,0.0,64,64,64.0,0.0,64,0,0.0,0.0,0,101,101.0,0.0,101,101,101.0,0.0,101,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LLMNR,Network,0,6,wpad,,,,
217,217,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,49488,192.168.1.135,08:00:27:bd:f2:09,08:00:27,445,6,4,0,0,1035747,1038006,2259,92,74008,1035747,1038002,2255,62,71609,1035747,1038006,2259,30,2399,54,804.4347826086957,679.7460143697796,1514,54,1154.9838709677422,552.5706391141313,1514,54,79.96666666666665,44.37651082097011,251,0,24.82417582417582,214.59986504120192,2040,0,36.9672131147541,261.9634177522449,2040,0,77.89655172413794,415.6408429700186,2239,2,0,0,0,91,37,1,1,1,0,0,0,61,26,0,1,1,0,0,0,30,11,1,0,NetBIOS.SMBv1,System,0,6,,,,,
218,218,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,49491,192.168.1.135,08:00:27:bd:f2:09,08:00:27,445,6,4,0,0,1036869,1038002,1133,12,4876,1036869,1038002,1133,7,4594,1036870,1038002,1132,5,282,54,406.33333333333337,611.8786768236945,1514,54,656.2857142857142,715.1498011572387,1514,54,56.4,5.366563145999495,66,0,103.0,277.3643812748854,918,0,188.8333333333333,459.1184669196685,1126,0,283.0,434.2303536143,918,2,0,0,0,11,3,1,1,1,0,0,0,6,3,0,1,1,0,0,0,5,0,1,0,SMBv23,System,1,1,,,,,
219,219,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,49494,192.168.1.135,08:00:27:bd:f2:09,08:00:27,445,6,4,0,0,1036872,1038003,1131,12,4876,1036872,1038003,1131,7,4594,1036872,1038003,1131,5,282,54,406.33333333333337,611.8786768236945,1514,54,656.2857142857142,715.1498011572387,1514,54,56.4,5.366563145999495,66,0,102.81818181818184,277.61981852231594,919,0,188.5,458.79178283835904,1125,0,282.75,434.8343554351089,919,2,0,0,0,11,3,1,1,1,0,0,0,6,3,0,1,1,0,0,0,5,0,1,0,SMBv23,System,1,1,,,,,
220,220,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,49497,192.168.1.135,08:00:27:bd:f2:09,08:00:27,445,6,4,0,0,1036874,1038004,1130,12,4876,1036874,1038003,1129,7,4594,1036875,1038004,1129,5,282,54,406.33333333333337,611.8786768236945,1514,54,656.2857142857142,715.1498011572387,1514,54,56.4,5.366563145999495,66,0,102.72727272727272,277.6937489066295,920,0,188.16666666666669,457.4841709465658,1122,1,282.25,435.4977037826951,920,2,0,0,0,11,3,1,1,1,0,0,0,6,3,0,1,1,0,0,0,5,0,1,0,SMBv23,System,1,1,,,,,
221,221,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,49500,192.168.1.135,08:00:27:bd:f2:09,08:00:27,445,6,4,0,0,1036876,1038005,1129,12,4876,1036876,1038004,1128,7,4594,1036876,1038005,1129,5,282,54,406.33333333333337,611.8786768236945,1514,54,656.2857142857142,715.1498011572387,1514,54,56.4,5.366563145999495,66,0,102.63636363636364,277.658881625376,920,0,188.0,457.0767987986264,1121,1,282.25,435.3468923360619,920,2,0,0,0,11,3,1,1,1,0,0,0,6,3,0,1,1,0,0,0,5,0,1,0,SMBv23,System,1,1,,,,,
222,222,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,49503,192.168.1.135,08:00:27:bd:f2:09,08:00:27,445,6,4,0,0,1036878,1038005,1127,12,4876,1036878,1038004,1126,7,4594,1036878,1038005,1127,5,282,54,406.33333333333337,611.8786768236945,1514,54,656.2857142857142,715.1498011572387,1514,54,56.4,5.366563145999495,66,0,102.45454545454548,277.91918380578323,921,0,187.66666666666663,456.7496761538717,1120,1,281.75,436.1707425615188,921,2,0,0,0,11,3,1,1,1,0,0,0,6,3,0,1,1,0,0,0,5,0,1,0,SMBv23,System,1,1,,,,,
223,223,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,49506,192.168.1.135,08:00:27:bd:f2:09,08:00:27,445,6,4,0,0,1037990,1038005,15,10,4768,1037990,1038004,14,6,4540,1037991,1038005,14,4,228,54,476.80000000000007,651.5296190077966,1514,54,756.6666666666666,727.3828886265243,1514,54,57.0,6.0,66,0,1.6666666666666667,2.8722813232690143,8,0,2.8,3.5637059362410923,8,1,4.666666666666667,3.5118845842842465,8,2,0,0,0,9,3,1,1,1,0,0,0,5,3,0,1,1,0,0,0,4,0,1,0,SMBv23,System,1,1,,,,,
224,224,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,49509,192.168.1.135,08:00:27:bd:f2:09,08:00:27,445,6,4,0,0,1037993,1038006,13,10,4760,1037993,1038005,12,6,4536,1037993,1038006,13,4,224,54,476.0,652.0920180465331,1514,54,756.0,728.1439418137048,1514,54,56.0,3.999999999999999,62,0,1.4444444444444444,2.650995620097811,7,0,2.4,3.361547262794322,7,1,4.333333333333333,3.055050463303893,7,2,0,0,0,9,3,1,1,1,0,0,0,5,3,0,1,1,0,0,0,4,0,1,0,SMBv23,System,1,1,,,,,
225,225,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,55914,ff02::1:3,33:33:00:01:00:03,33:33:00,5355,17,6,0,0,1040888,1040983,95,2,174,1040888,1040983,95,2,174,0,0,0,0,0,87,87.0,0.0,87,87,87.0,0.0,87,0,0.0,0.0,0,95,95.0,0.0,95,95,95.0,0.0,95,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LLMNR,Network,0,6,vboxsrv,,,,
226,226,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,49179,192.168.1.1,d8:58:d7:00:0f:72,d8:58:d7,139,6,4,0,0,1046761,1047763,1002,6,374,1046761,1047763,1002,3,194,1046762,1047763,1001,3,180,60,62.33333333333333,2.9439202887759484,66,62,64.66666666666667,2.309401076758505,66,60,60.0,0.0,60,0,200.4,273.9530981755819,501,501,501.0,0.0,501,500,500.5,0.7071067811865476,501,3,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,NetBIOS,System,1,1,,,,,
227,227,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,49181,192.168.1.2,1c:6f:65:c0:43:92,1c:6f:65,139,6,4,0,0,1050767,1050767,0,1,66,1050767,1050767,0,1,66,0,0,0,0,0,66,66.0,0.0,66,66,66.0,0.0,66,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NetBIOS,System,1,1,,,,,
228,228,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,55043,224.0.0.252,01:00:5e:00:00:fc,01:00:5e,5355,17,4,0,0,1136775,1136876,101,2,128,1136775,1136876,101,2,128,0,0,0,0,0,64,64.0,0.0,64,64,64.0,0.0,64,0,0.0,0.0,0,101,101.0,0.0,101,101,101.0,0.0,101,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LLMNR,Network,0,6,wpad,,,,
229,229,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,63353,224.0.0.252,01:00:5e:00:00:fc,01:00:5e,5355,17,4,0,0,1136777,1136878,101,2,128,1136777,1136878,101,2,128,0,0,0,0,0,64,64.0,0.0,64,64,64.0,0.0,64,0,0.0,0.0,0,101,101.0,0.0,101,101,101.0,0.0,101,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LLMNR,Network,0,6,wpad,,,,
230,230,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,56396,224.0.0.252,01:00:5e:00:00:fc,01:00:5e,5355,17,4,0,0,1316783,1316884,101,2,128,1316783,1316884,101,2,128,0,0,0,0,0,64,64.0,0.0,64,64,64.0,0.0,64,0,0.0,0.0,0,101,101.0,0.0,101,101,101.0,0.0,101,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LLMNR,Network,0,6,wpad,,,,
231,231,0,0.0.0.0,a4:5e:60:dd:58:1d,a4:5e:60,68,255.255.255.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,67,17,4,0,0,1388850,1388850,0,1,342,1388850,1388850,0,1,342,0,0,0,0,0,342,342.0,0.0,342,342,342.0,0.0,342,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DHCP,Network,0,6,rauls-mbp,"1,121,3,6,15,119,252,95,44,46",,,
232,232,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,49356,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,445,6,4,0,0,1400832,1401832,1000,6,356,1400832,1401831,999,3,194,1400833,1401832,999,3,162,54,59.33333333333333,6.022181221672647,66,62,64.66666666666667,2.309401076758505,66,54,54.0,0.0,54,1,200.0,272.4922017232787,499,499,499.5,0.7071067811865476,500,499,499.5,0.7071067811865476,500,3,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,SMBv23,System,1,1,,,,,
233,233,0,fd2d:ab8c:225:0:c5bd:7dba:c09b:5a83,08:00:27:bd:f2:09,08:00:27,0,ff02::1:ff00:1,33:33:ff:00:00:01,33:33:ff,0,58,6,0,0,1458464,1458464,0,1,86,1458464,1458464,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
234,234,0,fd2d:ab8c:225:0:c5bd:7dba:c09b:5a83,08:00:27:bd:f2:09,08:00:27,53002,fd2d:ab8c:225::1,d8:58:d7:00:0f:72,d8:58:d7,53,17,6,0,0,1458464,1458520,56,2,208,1458464,1458464,0,1,96,1458520,1458520,0,1,112,96,104.0,11.31370849898476,112,96,96.0,0.0,96,112,112.0,0.0,112,56,56.0,0.0,56,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,dns.msftncsi.com,,,,
235,235,0,fe80::da58:d7ff:fe00:f72,d8:58:d7:00:0f:72,d8:58:d7,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,0,58,6,0,0,1463472,1468480,5008,3,258,1463472,1468480,5008,2,172,1468480,1468480,0,1,86,86,86.0,0.0,86,86,86.0,0.0,86,86,86.0,0.0,86,0,2504.0,3541.19076018223,5008,5008,5008.0,0.0,5008,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
236,236,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,58020,ff02::1:3,33:33:00:01:00:03,33:33:00,5355,17,6,0,0,1496799,1496899,100,2,168,1496799,1496899,100,2,168,0,0,0,0,0,84,84.0,0.0,84,84,84.0,0.0,84,0,0.0,0.0,0,100,100.0,0.0,100,100,100.0,0.0,100,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LLMNR,Network,0,6,wpad,,,,
237,237,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,49459,192.168.1.139,30:75:12:ad:fb:8a,30:75:12,445,6,4,0,0,1591571,1593840,2269,6,374,1591571,1592957,1386,3,194,1591604,1593840,2236,3,180,60,62.33333333333333,2.9439202887759484,66,62,64.66666666666667,2.309401076758505,66,60,60.0,0.0,60,33,453.8,306.72006781428564,883,534,693.0,224.8599564173221,852,852,1118.0,376.1808075912433,1384,3,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,SMBv23,System,1,1,,,,,
238,238,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,0,ff02::1:ff00:7a6,33:33:ff:00:07:a6,33:33:ff,0,58,6,0,0,1658200,1775699,117499,2,172,1658200,1775699,117499,2,172,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,117499,117499.0,0.0,117499,117499,117499.0,0.0,117499,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
